"升星id{id,int}(idx)","角色id{hcid,int}(num,hcid)","星级{star,int}(num,lv)","大星(int,bigstar)","头像","形象","生命(num,lf){lf,int}","物理攻击(num,ptk){ptk,int}","魔法攻击(num,stk){stk,int}","物理防御(num,pdf){pdf,int}","魔法防御(num,sdf){sdf,int}","升星的所有消耗{costList,json_funcs}(json,costList)","角色折算后的碎片数量{prizeList,json_funcs}(json,prizeList)","开启被动技能id",
21201334,21000045,14,4,,,4843,0,1485,389,478,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201335,21000045,15,4,,,5475,0,1678,440,541,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201336,21000045,16,4,,,6107,0,1872,491,603,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201337,21000045,17,4,,,6738,0,2066,542,665,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201338,21000045,18,5,,,7581,0,2324,609,748,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201339,21000045,19,5,,,8423,0,2582,677,832,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201340,21000045,20,5,,,9265,0,2840,745,915,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201341,21000045,21,5,,,10107,0,3098,812,998,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201342,21000045,22,5,,,10950,0,3357,880,1081,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201343,21000045,23,5,,,11792,0,3615,948,1164,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201344,21000045,24,6,,,12845,0,3938,1032,1268,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201345,21000045,25,6,,,13898,0,4260,1117,1372,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201346,21000045,26,6,,,14951,0,4583,1202,1476,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201347,21000045,27,6,,,16003,0,4906,1286,1580,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201348,21000045,28,6,,,17056,0,5228,1371,1684,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201349,21000045,29,6,,,18109,0,5551,1455,1788,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201350,21000045,30,7,,,19162,0,5874,1540,1892,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201351,21000046,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201352,21000046,2,1,,,168,87,0,17,13,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201353,21000046,3,1,,,336,174,0,33,27,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201354,21000046,4,1,,,504,262,0,50,40,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201355,21000046,5,2,,,756,393,0,75,60,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201356,21000046,6,2,,,1008,523,0,100,80,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201357,21000046,7,2,,,1260,654,0,125,100,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201358,21000046,8,2,,,1512,785,0,151,120,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201359,21000046,9,3,,,1848,960,0,184,147,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201360,21000046,10,3,,,2184,1134,0,217,174,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201361,21000046,11,3,,,2520,1309,0,251,201,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201362,21000046,12,3,,,2856,1483,0,284,228,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201363,21000046,13,4,,,3360,1745,0,335,268,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201364,21000046,14,4,,,3865,2007,0,385,308,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201365,21000046,15,4,,,4369,2268,0,435,348,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201366,21000046,16,4,,,4873,2530,0,485,388,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201367,21000046,17,4,,,5377,2792,0,535,428,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201368,21000046,18,5,,,6049,3141,0,602,482,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201369,21000046,19,5,,,6721,3490,0,669,535,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201370,21000046,20,5,,,7393,3839,0,736,589,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201371,21000046,21,5,,,8065,4187,0,803,642,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201372,21000046,22,5,,,8737,4536,0,870,696,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201373,21000046,23,5,,,9409,4885,0,937,750,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201374,21000046,24,6,,,10249,5322,0,1021,816,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201375,21000046,25,6,,,11090,5758,0,1104,883,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201376,21000046,26,6,,,11930,6194,0,1188,950,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201377,21000046,27,6,,,12770,6630,0,1272,1017,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201378,21000046,28,6,,,13610,7066,0,1355,1084,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201379,21000046,29,6,,,14450,7503,0,1439,1151,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201380,21000046,30,7,,,15290,7939,0,1523,1218,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201381,21000047,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201382,21000047,2,1,,,165,86,0,17,13,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201383,21000047,3,1,,,329,171,0,33,26,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201384,21000047,4,1,,,494,257,0,50,39,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201385,21000047,5,2,,,741,385,0,75,59,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201386,21000047,6,2,,,988,513,0,100,79,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201387,21000047,7,2,,,1235,642,0,125,99,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201388,21000047,8,2,,,1482,770,0,151,118,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201389,21000047,9,3,,,1811,941,0,184,145,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201390,21000047,10,3,,,2141,1112,0,217,171,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201391,21000047,11,3,,,2470,1283,0,251,197,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201392,21000047,12,3,,,2800,1455,0,284,223,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201393,21000047,13,4,,,3294,1711,0,335,263,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201394,21000047,14,4,,,3788,1968,0,385,302,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201395,21000047,15,4,,,4282,2225,0,435,342,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201396,21000047,16,4,,,4776,2481,0,485,381,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201397,21000047,17,4,,,5270,2738,0,535,421,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201398,21000047,18,5,,,5928,3080,0,602,473,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201399,21000047,19,5,,,6587,3423,0,669,526,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201400,21000047,20,5,,,7246,3765,0,736,578,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201401,21000047,21,5,,,7905,4107,0,803,631,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201402,21000047,22,5,,,8563,4449,0,870,684,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201403,21000047,23,5,,,9222,4792,0,937,736,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201404,21000047,24,6,,,10045,5220,0,1021,802,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201405,21000047,25,6,,,10869,5647,0,1104,868,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201406,21000047,26,6,,,11692,6075,0,1188,933,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201407,21000047,27,6,,,12516,6503,0,1272,999,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201408,21000047,28,6,,,13339,6931,0,1355,1065,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201409,21000047,29,6,,,14162,7359,0,1439,1131,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201410,21000047,30,7,,,14986,7787,0,1523,1196,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201411,21000048,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201412,21000048,2,1,,,163,0,87,14,17,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201413,21000048,3,1,,,326,0,173,27,33,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201414,21000048,4,1,,,489,0,260,41,50,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201415,21000048,5,2,,,734,0,389,61,75,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201416,21000048,6,2,,,978,0,519,82,100,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201417,21000048,7,2,,,1223,0,649,102,125,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201418,21000048,8,2,,,1467,0,779,123,151,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201419,21000048,9,3,,,1793,0,952,150,184,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201420,21000048,10,3,,,2119,0,1125,177,217,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201421,21000048,11,3,,,2445,0,1298,204,251,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201422,21000048,12,3,,,2771,0,1471,232,284,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201423,21000048,13,4,,,3260,0,1730,272,335,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201424,21000048,14,4,,,3749,0,1990,313,385,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201425,21000048,15,4,,,4238,0,2250,354,435,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201426,21000048,16,4,,,4727,0,2509,395,485,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201427,21000048,17,4,,,5216,0,2769,436,535,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201428,21000048,18,5,,,5868,0,3115,490,602,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201429,21000048,19,5,,,6520,0,3461,545,669,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201430,21000048,20,5,,,7172,0,3807,599,736,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201431,21000048,21,5,,,7824,0,4153,654,803,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201432,21000048,22,5,,,8476,0,4499,708,870,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201433,21000048,23,5,,,9128,0,4845,763,937,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201434,21000048,24,6,,,9943,0,5278,831,1021,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201435,21000048,25,6,,,10758,0,5710,899,1104,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201436,21000048,26,6,,,11573,0,6143,967,1188,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201437,21000048,27,6,,,12388,0,6576,1035,1272,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201438,21000048,28,6,,,13203,0,7008,1104,1355,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201439,21000048,29,6,,,14018,0,7441,1172,1439,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201440,21000048,30,7,,,14834,0,7874,1240,1523,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201441,21000049,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201442,21000049,2,1,,,255,38,0,25,20,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201443,21000049,3,1,,,509,76,0,49,40,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201444,21000049,4,1,,,764,113,0,74,60,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201445,21000049,5,2,,,1145,170,0,111,90,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201446,21000049,6,2,,,1527,227,0,148,120,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201447,21000049,7,2,,,1909,283,0,185,151,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201448,21000049,8,2,,,2291,340,0,222,181,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201449,21000049,9,3,,,2800,415,0,271,221,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201450,21000049,10,3,,,3309,491,0,320,261,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201451,21000049,11,3,,,3818,566,0,369,301,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201452,21000049,12,3,,,4327,642,0,419,341,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201453,21000049,13,4,,,5091,755,0,492,402,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201454,21000049,14,4,,,5855,869,0,566,462,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201455,21000049,15,4,,,6618,982,0,640,522,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201456,21000049,16,4,,,7382,1095,0,714,582,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201457,21000049,17,4,,,8145,1208,0,788,642,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201458,21000049,18,5,,,9164,1359,0,886,723,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201459,21000049,19,5,,,10182,1511,0,985,803,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201460,21000049,20,5,,,11200,1662,0,1083,883,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201461,21000049,21,5,,,12218,1813,0,1182,964,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201462,21000049,22,5,,,13236,1964,0,1280,1044,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
21201463,21000049,23,5,,,14255,2115,0,1379,1124,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:284}]",,
21201464,21000049,24,6,,,15527,2304,0,1502,1225,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:304}]",,
21201465,21000049,25,6,,,16800,2492,0,1625,1325,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:328}]",,
21201466,21000049,26,6,,,18073,2681,0,1748,1425,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:352}]",,
21201467,21000049,27,6,,,19346,2870,0,1871,1526,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:376}]",,
21201468,21000049,28,6,,,20618,3059,0,1994,1626,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:400}]",,
21201469,21000049,29,6,,,21891,3248,0,2117,1727,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:424}]",,
21201470,21000049,30,7,,,23164,3437,0,2240,1827,"[{type:1,param:56010001,value:-30}]","[{type:1,param:56010001,value:448}]",,
21201471,21000050,1,1,,,0,0,0,0,0,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:8}]",,
21201472,21000050,2,1,,,212,0,62,17,21,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:12}]",,
21201473,21000050,3,1,,,424,0,125,33,42,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:16}]",,
21201474,21000050,4,1,,,636,0,187,50,62,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:20}]",,
21201475,21000050,5,2,,,954,0,281,75,94,"[{type:1,param:56010001,value:-5}]","[{type:1,param:56010001,value:24}]",,
21201476,21000050,6,2,,,1272,0,374,100,125,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:32}]",,
21201477,21000050,7,2,,,1590,0,468,125,156,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:40}]",,
21201478,21000050,8,2,,,1908,0,561,151,187,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:48}]",,
21201479,21000050,9,3,,,2332,0,686,184,229,"[{type:1,param:56010001,value:-10}]","[{type:1,param:56010001,value:56}]",,
21201480,21000050,10,3,,,2756,0,811,217,270,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:68}]",,
21201481,21000050,11,3,,,3180,0,936,251,312,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:80}]",,
21201482,21000050,12,3,,,3604,0,1060,284,353,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:92}]",,
21201483,21000050,13,4,,,4240,0,1248,335,416,"[{type:1,param:56010001,value:-15}]","[{type:1,param:56010001,value:104}]",,
21201484,21000050,14,4,,,4876,0,1435,385,478,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:120}]",,
21201485,21000050,15,4,,,5512,0,1622,435,541,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:136}]",,
21201486,21000050,16,4,,,6148,0,1809,485,603,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:152}]",,
21201487,21000050,17,4,,,6784,0,1996,535,665,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:168}]",,
21201488,21000050,18,5,,,7632,0,2246,602,749,"[{type:1,param:56010001,value:-20}]","[{type:1,param:56010001,value:184}]",,
21201489,21000050,19,5,,,8480,0,2495,669,832,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:204}]",,
21201490,21000050,20,5,,,9328,0,2745,736,915,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:224}]",,
21201491,21000050,21,5,,,10176,0,2994,803,998,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:244}]",,
21201492,21000050,22,5,,,11024,0,3244,870,1081,"[{type:1,param:56010001,value:-25}]","[{type:1,param:56010001,value:264}]",,
